hits@1,hits@5,hits@10,recall@100,mrr,ndcg@10,query,gt_id,model,time_ms
1.0,1.0,1.0,1.0,1.0,1.0,Eurytoma gigantea,431181,ETE3,269.5684900972992
1.0,1.0,1.0,1.0,1.0,1.0,Pseudapis diversipes,1507150,ETE3,276.49645204655826
1.0,1.0,1.0,1.0,1.0,1.0,Nostoc sp. SKJ1,457956,ETE3,250.99972309544683
1.0,1.0,1.0,1.0,1.0,1.0,Campopleginae sp. BIOUG32274-A09,2425847,ETE3,300.0799610745162
1.0,1.0,1.0,1.0,1.0,1.0,Sorhagenia nimbosa,572894,ETE3,272.7858319412917
1.0,1.0,1.0,1.0,1.0,1.0,Lepidoptera sp. BOLD:AAO5976,968708,ETE3,298.7661309307441
1.0,1.0,1.0,1.0,1.0,1.0,Diapriidae sp. BIOUG12994-A12,2226453,ETE3,299.2017191136256
1.0,1.0,1.0,1.0,1.0,1.0,Gordonia sp. cmc29,1192144,ETE3,270.7771130371839
1.0,1.0,1.0,1.0,1.0,1.0,Boreus nivoriundus,506890,ETE3,268.8860149355605
1.0,1.0,1.0,1.0,1.0,1.0,Goniopteris nephrodioides,2757887,ETE3,293.83093409705907
1.0,1.0,1.0,1.0,1.0,1.0,Chrysogorgia sp. type 12,1203128,ETE3,295.3567389631644
1.0,1.0,1.0,1.0,1.0,1.0,Schizochytrium sp. DBTIOC-1,1542070,ETE3,299.01399300433695
1.0,1.0,1.0,1.0,1.0,1.0,Aphonopelma anax,1037894,ETE3,254.49720700271428
1.0,1.0,1.0,1.0,1.0,1.0,Chaetogaster sp. CES,3032111,ETE3,284.2137849656865
1.0,1.0,1.0,1.0,1.0,1.0,Ectoedemia sp. Rubus croceacanthus TW,1552389,ETE3,306.4009869704023
1.0,1.0,1.0,1.0,1.0,1.0,Mycobacteroides abscessus 5S-0708,1001730,ETE3,307.16621701139957
1.0,1.0,1.0,1.0,1.0,1.0,Plasmodium sp. OZ51,1539476,ETE3,275.1319999806583
1.0,1.0,1.0,1.0,1.0,1.0,Polystichum liui,460868,ETE3,261.2484679557383
1.0,1.0,1.0,1.0,1.0,1.0,Schizothecium sp. GE-2024a,3385116,ETE3,300.3406861098483
1.0,1.0,1.0,1.0,1.0,1.0,Mansonella sp. B8,2750650,ETE3,261.95138902403414
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GGII.4/RCC15/2010/J15.5/June2010/SP,1459754,ETE3,309.89024392329156
1.0,1.0,1.0,1.0,1.0,1.0,Echinoparyphium aconiatum,220808,ETE3,301.61984195001423
1.0,1.0,1.0,1.0,1.0,1.0,alpha proteobacterium 44B9,997017,ETE3,299.94935903232545
1.0,1.0,1.0,1.0,1.0,1.0,Dimorphandra cuprea,2054465,ETE3,279.9382710363716
1.0,1.0,1.0,1.0,1.0,1.0,Penicillium sp. 2-1,1907733,ETE3,276.5289780218154
1.0,1.0,1.0,1.0,1.0,1.0,Fomitopsis cf. meliae AA-CO366,1611465,ETE3,303.2976109534502
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/California/30/2016(H1N1)),1864994,ETE3,317.80045898631215
1.0,1.0,1.0,1.0,1.0,1.0,Brevicornu sp. BIOUG17655-H04,2269746,ETE3,295.46301101800054
1.0,1.0,1.0,1.0,1.0,1.0,Chryseobacterium sp. 125,1570261,ETE3,299.77514897473156
1.0,1.0,1.0,1.0,1.0,1.0,Uvaria clementis,306950,ETE3,264.2798610031605
1.0,1.0,1.0,1.0,1.0,1.0,Paracoccus sp. JSM 2155021,1723590,ETE3,298.7124769715592
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG26663-E08,2117389,ETE3,297.8465559426695
1.0,1.0,1.0,1.0,1.0,1.0,Epicharis cockerelli,598423,ETE3,280.6222150102258
1.0,1.0,1.0,1.0,1.0,1.0,Sargassum henslowianum,703908,ETE3,292.44956001639366
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Spatulipalpia,2647416,ETE3,298.94338094163686
1.0,1.0,1.0,1.0,1.0,1.0,Parkinsonia praecox,162871,ETE3,285.3943470399827
1.0,1.0,1.0,1.0,1.0,1.0,Pirellula sp. 16,181177,ETE3,261.3570789108053
1.0,1.0,1.0,1.0,1.0,1.0,"environmental samples <a-proteobacteria,genus Ferrovibrio>",1576912,ETE3,327.05578301101923
1.0,1.0,1.0,1.0,1.0,1.0,Rhizobium sp. 22S,1249411,ETE3,268.60530592966825
1.0,1.0,1.0,1.0,1.0,1.0,Acinetobacter sp. NF80,1692096,ETE3,288.9078619191423
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Corchorus,2625839,ETE3,289.4118210533634
1.0,1.0,1.0,1.0,1.0,1.0,drinking water bacterium MB29,237832,ETE3,300.0143349636346
1.0,1.0,1.0,1.0,1.0,1.0,Phoxinus sp. RAT2,2027610,ETE3,267.0996440574527
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GII/HK/CU050128/2005/CHN,386724,ETE3,300.8002151036635
1.0,1.0,1.0,1.0,1.0,1.0,Alaptus sp. BIOUG28365-H03,2422280,ETE3,297.75490902829915
1.0,1.0,1.0,1.0,1.0,1.0,Nesobasis sp. 3 JHS-2009,649418,ETE3,295.0487219495699
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GII-3/ES096/2003/BRA,579116,ETE3,302.44482099078596
1.0,1.0,1.0,1.0,1.0,1.0,Influenza B virus (B/Cambodia/692/2007),1600181,ETE3,303.3084439812228
1.0,1.0,1.0,1.0,1.0,1.0,Leptoseris cf. mycetoseroides HPU:0205,1386291,ETE3,303.10327699407935
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Kenya/35/2009(H1N1)),1867887,ETE3,308.6282020667568
1.0,1.0,1.0,1.0,1.0,1.0,Austropaschia porrigens,1555529,ETE3,304.4007350690663
1.0,1.0,1.0,1.0,1.0,1.0,Ageratum enation virus - Gorakhpur,552538,ETE3,295.85021000821143
1.0,1.0,1.0,1.0,1.0,1.0,Anabaena sp. SR8 (SE),1329037,ETE3,281.92120511084795
1.0,1.0,1.0,1.0,1.0,1.0,Ceuthophilus sp. Geo_317_TX_Trav_Testudo,1821516,ETE3,292.6474600099027
1.0,1.0,1.0,1.0,1.0,1.0,Trombidiformes sp. BOLD:AAN1799,925287,ETE3,298.15110994968563
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Oman/SQUH-55/2012(H1N1)),1523484,ETE3,316.0652359947562
1.0,1.0,1.0,1.0,1.0,1.0,Trichoptera sp. 12KH12A,1878395,ETE3,300.6216939538717
1.0,1.0,1.0,1.0,1.0,1.0,Caulobacter sp. RDB-029,1199796,ETE3,295.1481860363856
1.0,1.0,1.0,1.0,1.0,1.0,Chryseobacterium sp. GUAF 6043,1629999,ETE3,298.60634298529476
1.0,1.0,1.0,1.0,1.0,1.0,Cylindrocarpon sp. cy131,416319,ETE3,295.52829393651336
1.0,1.0,1.0,1.0,1.0,1.0,Paenibacillus sp. BL8,682380,ETE3,293.82052191067487
1.0,1.0,1.0,1.0,1.0,1.0,Talitridae,92169,ETE3,245.0933330692351
1.0,1.0,1.0,1.0,1.0,1.0,Francisella-like endosymbiont of Rhipicephalus sanguineus,1678869,ETE3,328.37897702120245
1.0,1.0,1.0,1.0,1.0,1.0,Clostridium botulinum A5(B') str. H04402 065,930408,ETE3,311.7490930017084
1.0,1.0,1.0,1.0,1.0,1.0,Hypoxylon sp. DX-THS1,1473508,ETE3,294.83758995775133
1.0,1.0,1.0,1.0,1.0,1.0,Meganomiinae,302066,ETE3,236.10435996670276
1.0,1.0,1.0,1.0,1.0,1.0,Microlepidotus inornatus,875789,ETE3,302.4627270642668
1.0,1.0,1.0,1.0,1.0,1.0,Gonatopsis,93048,ETE3,249.25302504561841
1.0,1.0,1.0,1.0,1.0,1.0,Justicia zopilotensis,1603657,ETE3,299.82993204612285
1.0,1.0,1.0,1.0,1.0,1.0,Anthostomella pseudobambusicola,1812715,ETE3,299.74306805524975
1.0,1.0,1.0,1.0,1.0,1.0,Escherichia phage vB_EcoP-CHD5UKE1,2865805,ETE3,292.5435609649867
1.0,1.0,1.0,1.0,1.0,1.0,Pseudomonas phage HPP-Temi,3234043,ETE3,296.60714406054467
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Taiwan/0563/1995(H1N1)),162526,ETE3,312.3269369825721
1.0,1.0,1.0,1.0,1.0,1.0,Limnophyes sp. BIOUG23451-F03,2298531,ETE3,297.58609004784375
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Pyrochroa,2648602,ETE3,302.6103749871254
1.0,1.0,1.0,1.0,1.0,1.0,Cicadellidae sp. BOLD:AAG8850,1863430,ETE3,292.0372989028692
1.0,1.0,1.0,1.0,1.0,1.0,Dicrotendipes sp. BIOUG08556-H03,2403137,ETE3,295.5493839690462
1.0,1.0,1.0,1.0,1.0,1.0,Bradyrhizobium sp. P7-40,1399415,ETE3,297.05148411449045
1.0,1.0,1.0,1.0,1.0,1.0,Dichrorampha acuminatana,1869808,ETE3,298.96785295568407
1.0,1.0,1.0,1.0,1.0,1.0,Neoatopsyche,1876318,ETE3,246.51762703433633
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Nagasaki/1838FR/2015(H3N2)),1802895,ETE3,314.1615360509604
1.0,1.0,1.0,1.0,1.0,1.0,Flavobacteriales bacterium 32-35-8,1970509,ETE3,306.012716027908
1.0,1.0,1.0,1.0,1.0,1.0,Colletotrichum sp. ZZ-HY-11,1297920,ETE3,297.76260105427355
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Hapalidiaceae,1432274,ETE3,297.3607119638473
1.0,1.0,1.0,1.0,1.0,1.0,HIV-1 M:CRF02_K_ARN_ge_K15,1326669,ETE3,289.5205330569297
1.0,1.0,1.0,1.0,1.0,1.0,Agonimia opuntiella,1077677,ETE3,277.20408991444856
1.0,1.0,1.0,1.0,1.0,1.0,Quasisalebria,1888706,ETE3,260.65573701635003
1.0,1.0,1.0,1.0,1.0,1.0,Leptogenys cf. myops ZB44634,2077481,ETE3,296.69179406482726
1.0,1.0,1.0,1.0,1.0,1.0,Corynebacterium sp. MSK151,3050210,ETE3,301.26823601312935
1.0,1.0,1.0,1.0,1.0,1.0,Malurus cyaneus,55807,ETE3,259.92527697235346
1.0,1.0,1.0,1.0,1.0,1.0,Caiman sp. GWBCY028-10,2580975,ETE3,300.01648503821343
1.0,1.0,1.0,1.0,1.0,1.0,Sphaerostephanos scandens,2757982,ETE3,297.154258005321
1.0,1.0,1.0,1.0,1.0,1.0,Enhydrobacter sp. WB1725,2939846,ETE3,292.9170218994841
1.0,1.0,1.0,1.0,1.0,1.0,Leptospira interrogans serovar Copenhageni str. Fiocruz LV4217,1291342,ETE3,332.9785889945924
1.0,1.0,1.0,1.0,1.0,1.0,Euprepocaranx dorsalis,3049896,ETE3,295.55335198529065
1.0,1.0,1.0,1.0,1.0,1.0,Cassiopeidae,37536,ETE3,248.01495799329132
1.0,1.0,1.0,1.0,1.0,1.0,Megaselia sp. JWDCD220-10,2330910,ETE3,297.25132300518453
1.0,1.0,1.0,1.0,1.0,1.0,Hymenoptera sp. BOLD:AAB6240,824551,ETE3,298.38731209747493
1.0,1.0,1.0,1.0,1.0,1.0,Endoxyla leucomochla,1555913,ETE3,287.75911103002727
1.0,1.0,1.0,1.0,1.0,1.0,Epistylis sp. Miyagi001,178386,ETE3,294.6473170304671
1.0,1.0,1.0,1.0,1.0,1.0,Campylobacter sp. 070HC10BL,3109302,ETE3,295.4952649306506
1.0,1.0,1.0,1.0,1.0,1.0,Lepidoptera sp. BOLD:AAF0243,960875,ETE3,296.10857309307903
1.0,1.0,1.0,1.0,1.0,1.0,Chaetura brachyura brachyura,2562247,ETE3,297.6199509575963
1.0,1.0,1.0,1.0,1.0,1.0,Eidolon helvum paramyxovirus/TZ13/PREDICT-AATGG,1688625,ETE3,309.9148030159995
1.0,1.0,1.0,1.0,1.0,1.0,Chironominae sp. BIOUG20557-G08,2252459,ETE3,297.3587819142267
1.0,1.0,1.0,1.0,1.0,1.0,Pteromalidae sp. BIOUG21993-E07,2089851,ETE3,298.9102149149403
1.0,1.0,1.0,1.0,1.0,1.0,Cercospora artemisiae,1347415,ETE3,294.4594790460542
1.0,1.0,1.0,1.0,1.0,1.0,Hexachaeta amabilis,43390,ETE3,284.94621301069856
1.0,1.0,1.0,1.0,1.0,1.0,Phage apr34_1784,1977995,ETE3,267.9256859701127
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GII.4/9585/Maizuru/JPN/2010,1098882,ETE3,298.8990059820935
1.0,1.0,1.0,1.0,1.0,1.0,Microgastrinae sp. CAM0880,1893638,ETE3,301.0651849908754
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG01409-C04,2367475,ETE3,299.0988208912313
1.0,1.0,1.0,1.0,1.0,1.0,Pteromalidae sp. BIOUG22073-G02,2089671,ETE3,297.6041720248759
1.0,1.0,1.0,1.0,1.0,1.0,Leptochloa longa,2653861,ETE3,271.02645207196474
1.0,1.0,1.0,1.0,1.0,1.0,Gateway expression vector pAGRIKOLA-CATMA5a47720,1942409,ETE3,310.37028797436506
1.0,1.0,1.0,1.0,1.0,1.0,Araecerus sp. sc_00811,1899617,ETE3,298.22048591449857
1.0,1.0,1.0,1.0,1.0,1.0,[Candida] jaroonii,467808,ETE3,275.0499090179801
1.0,1.0,1.0,1.0,1.0,1.0,Centrophorus moluccensis,335026,ETE3,300.2729209838435
1.0,1.0,1.0,1.0,1.0,1.0,Lexias damalis,2745822,ETE3,260.3929350152612
1.0,1.0,1.0,1.0,1.0,1.0,Baetis pluto,603497,ETE3,264.2838649917394
1.0,1.0,1.0,1.0,1.0,1.0,Bathybagrus,390419,ETE3,255.8106939541176
1.0,1.0,1.0,1.0,1.0,1.0,Lonicera myrtilloides,566148,ETE3,298.52777998894453
1.0,1.0,1.0,1.0,1.0,1.0,Escherichia coli O103:H2 str. 2010C-4433,1446504,ETE3,309.57756796851754
1.0,1.0,1.0,1.0,1.0,1.0,Westiellopsis sp. MN-8A,2920864,ETE3,301.7088540364057
1.0,1.0,1.0,1.0,1.0,1.0,Tanypus sp. BIOUG24395-B02,2300538,ETE3,297.05709603149444
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GII.4/P61/2012/Gothenburg/Sweden,1497081,ETE3,305.55315501987934
1.0,1.0,1.0,1.0,1.0,1.0,Sciaridae sp. BIOUG25061-G04,2416097,ETE3,299.8229620279744
1.0,1.0,1.0,1.0,1.0,1.0,HIV-1 M:CRF11_BA80,1853796,ETE3,276.8941830145195
1.0,1.0,1.0,1.0,1.0,1.0,Bradyrhizobium sp. P11-1,1399403,ETE3,299.39472198020667
1.0,1.0,1.0,1.0,1.0,1.0,Balaustium sp. BIOUG07675-H07,2451783,ETE3,294.01428799610585
1.0,1.0,1.0,1.0,1.0,1.0,Ottelia sp. 35,2914915,ETE3,255.43656200170517
1.0,1.0,1.0,1.0,1.0,1.0,Thalamita cf. rubridens UF 25803,1888342,ETE3,299.1707030450925
1.0,1.0,1.0,1.0,1.0,1.0,Poikilacanthus bahiensis,2038570,ETE3,297.45689302217215
1.0,1.0,1.0,1.0,1.0,1.0,Vicia faba partitivirus 1,403698,ETE3,296.8623139895499
1.0,1.0,1.0,1.0,1.0,1.0,Prochlorococcus marinus str. MU1411,2053473,ETE3,310.6829320313409
1.0,1.0,1.0,1.0,1.0,1.0,Scilla mesopotamica,3040988,ETE3,278.61071296501905
1.0,1.0,1.0,1.0,1.0,1.0,Decapoda sp. KSA_1488,2229610,ETE3,281.7387389950454
1.0,1.0,1.0,1.0,1.0,1.0,Callithaca tenerrima,380166,ETE3,276.50754305068403
1.0,1.0,1.0,1.0,1.0,1.0,Bacillus sp. DCR_A37,588256,ETE3,279.8067210242152
1.0,1.0,1.0,1.0,1.0,1.0,Pegomya sp. BIOUG19216-A06,2133482,ETE3,304.2074691038579
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG22879-H07,2368487,ETE3,350.5787930916995
1.0,1.0,1.0,1.0,1.0,1.0,uncultured Trametes,450329,ETE3,277.05796400550753
1.0,1.0,1.0,1.0,1.0,1.0,Sphingomonas sp. 12A,598744,ETE3,283.5668729385361
1.0,1.0,1.0,1.0,1.0,1.0,Parasitidae sp. CNEIA2552-12,1687868,ETE3,308.116391999647
1.0,1.0,1.0,1.0,1.0,1.0,Lepidotrigla grandis,548260,ETE3,283.67668192368
1.0,1.0,1.0,1.0,1.0,1.0,Candidatus Mycoplasma haemomeles,1393123,ETE3,303.73877193778753
1.0,1.0,1.0,1.0,1.0,1.0,Coprinopsis aff. krieglsteineri SZMC-NL-1748,1221092,ETE3,304.8750110901892
1.0,1.0,1.0,1.0,1.0,1.0,Microcystis sp. LE17-20A,3016430,ETE3,297.20721603371203
1.0,1.0,1.0,1.0,1.0,1.0,Uroteuthis sp.,2909775,ETE3,261.74981298390776
1.0,1.0,1.0,1.0,1.0,1.0,Aniba williamsii,1186081,ETE3,258.75808496493846
1.0,1.0,1.0,1.0,1.0,1.0,Maxates illiturata,2803425,ETE3,267.9157519014552
1.0,1.0,1.0,1.0,1.0,1.0,Acinetobacter sp. lz1,871537,ETE3,287.6329750288278
1.0,1.0,1.0,1.0,1.0,1.0,Zalmoxis sp. DNA102524-2,1137387,ETE3,300.6020539905876
1.0,1.0,1.0,1.0,1.0,1.0,Herbaspirillum sp. Os37,1050762,ETE3,296.1337239248678
1.0,1.0,1.0,1.0,1.0,1.0,Entomobryinae sp. BIOUG20825-G05,2106370,ETE3,297.47356101870537
1.0,1.0,1.0,1.0,1.0,1.0,Micrococcus sp. S72-3,528403,ETE3,285.12153204064816
1.0,1.0,1.0,1.0,1.0,1.0,Cucullia nr. eulepis Mitter 273,319980,ETE3,303.7666149903089
1.0,1.0,1.0,1.0,1.0,1.0,Glabraster antarctica,1712426,ETE3,288.6321139521897
1.0,1.0,1.0,1.0,1.0,1.0,Dyella sp. ahR15,1538206,ETE3,261.3250280264765
1.0,1.0,1.0,1.0,1.0,1.0,Triticum macha var. scharaschidzei,3118528,ETE3,300.6337070837617
1.0,1.0,1.0,1.0,1.0,1.0,Chorisoserrata sp.,2983705,ETE3,272.1375919645652
1.0,1.0,1.0,1.0,1.0,1.0,Blattodea sp. CBA1705,1383654,ETE3,287.1874120319262
1.0,1.0,1.0,1.0,1.0,1.0,Stypopodium cf. australasicum,2856304,ETE3,304.89769706036896
1.0,1.0,1.0,1.0,1.0,1.0,Porphyromonadaceae bacterium UBA7041,1952602,ETE3,306.7404179600999
1.0,1.0,1.0,1.0,1.0,1.0,Sorocea sp. MHPAA299-08,1160463,ETE3,292.3141400096938
1.0,1.0,1.0,1.0,1.0,1.0,Zygaena formosa,287254,ETE3,258.2705389941111
1.0,1.0,1.0,1.0,1.0,1.0,Pteromalus sp. BIOUG21832-F01,2476819,ETE3,297.3908719141036
1.0,1.0,1.0,1.0,1.0,1.0,Hyperstrotia sp. n. LMEMB443-09,2568314,ETE3,301.2404249748215
1.0,1.0,1.0,1.0,1.0,1.0,Gordonia phage Opie,2686226,ETE3,275.5756110418588
1.0,1.0,1.0,1.0,1.0,1.0,Eomenopon denticulatum,2965267,ETE3,290.4032429214567
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Notocryptus,3233764,ETE3,295.77269800938666
1.0,1.0,1.0,1.0,1.0,1.0,Libellulidae sp. BOLD:AAN8564,1338567,ETE3,294.3253880366683
1.0,1.0,1.0,1.0,1.0,1.0,Aeribacillus sp. F08D030,1466040,ETE3,293.68458199314773
1.0,1.0,1.0,1.0,1.0,1.0,Asilidae sp. BOLD:AAH2301,1677242,ETE3,296.75226798281074
1.0,1.0,1.0,1.0,1.0,1.0,Lobostemon trigonus,627165,ETE3,278.46342301927507
1.0,1.0,1.0,1.0,1.0,1.0,Candidatus Mediterraneibacter caccavium,2838661,ETE3,308.34131594747305
1.0,1.0,1.0,1.0,1.0,1.0,Neisseria bergeri,1906581,ETE3,263.26538692228496
1.0,1.0,1.0,1.0,1.0,1.0,Trichanthecium distichophyllum,1089145,ETE3,299.097168026492
1.0,1.0,1.0,1.0,1.0,1.0,Hypoxylon sp. ARIZ FL1873,1798990,ETE3,289.90844602230936
1.0,1.0,1.0,1.0,1.0,1.0,Klebsiella phage Merci,2901335,ETE3,289.9778530700132
1.0,1.0,1.0,1.0,1.0,1.0,Helicoma ambiens,314151,ETE3,261.74378499854356
1.0,1.0,1.0,1.0,1.0,1.0,Vibrio sp. TW6,566553,ETE3,254.81252698227763
1.0,1.0,1.0,1.0,1.0,1.0,Deuterophlebiidae,560751,ETE3,260.45708102174103
1.0,1.0,1.0,1.0,1.0,1.0,uncultured bacterium SCICEX 96B,99483,ETE3,299.8533860081807
1.0,1.0,1.0,1.0,1.0,1.0,Limnophyes sp. BIOUG21175-E02,2193686,ETE3,296.8670229893178
1.0,1.0,1.0,1.0,1.0,1.0,Anthemis davisii,589738,ETE3,262.1800600318238
1.0,1.0,1.0,1.0,1.0,1.0,Ptychosyrinx sp. MNHN-IM-2009-17218,2769749,ETE3,303.7301090080291
1.0,1.0,1.0,1.0,1.0,1.0,uncultured Geobacteraceae gel band 2A,69543,ETE3,302.68017505295575
1.0,1.0,1.0,1.0,1.0,1.0,Biosteres longicaudatus,2867632,ETE3,295.4359339782968
1.0,1.0,1.0,1.0,1.0,1.0,Lysionotus heterophyllus var. heterophyllus,2804954,ETE3,305.8946250239387
1.0,1.0,1.0,1.0,1.0,1.0,Bothriurus flavidus,311989,ETE3,277.0964070223272
1.0,1.0,1.0,1.0,1.0,1.0,Candidatus Aglaurobacter,3238830,ETE3,295.86577601730824
1.0,1.0,1.0,1.0,1.0,1.0,Sapovirus wastewater/Influent/Apr2005-m/JPN,930577,ETE3,311.0088399844244
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Alloprevotella,2624623,ETE3,297.78839799109846
1.0,1.0,1.0,1.0,1.0,1.0,Dianous fengtingae,1497304,ETE3,269.339808030054
1.0,1.0,1.0,1.0,1.0,1.0,Epiphragma sp. BIOUG22852-E09,2213971,ETE3,298.33795002195984
1.0,1.0,1.0,1.0,1.0,1.0,Flavobacterium sp. UEJ6-1 B,1255259,ETE3,295.4295789822936
1.0,1.0,1.0,1.0,1.0,1.0,Plerandra costata,327210,ETE3,270.59643203392625
1.0,1.0,1.0,1.0,1.0,1.0,Camarothorax sp. SSA1-1,1333809,ETE3,299.2246560752392
1.0,1.0,1.0,1.0,1.0,1.0,uncultured bacterium BD_contig03662,1627351,ETE3,296.6518859611824
1.0,1.0,1.0,1.0,1.0,1.0,Filimonas sp. R5-375,1166141,ETE3,282.7374869957566
1.0,1.0,1.0,1.0,1.0,1.0,Clostridium botulinum E3 str. GA0808EPA,1359043,ETE3,308.6169889429584
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Chlamydomonadales,120853,ETE3,297.3186490125954
1.0,1.0,1.0,1.0,1.0,1.0,Mycobacterium phage Soshari,2593353,ETE3,304.1023330297321
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Haplohyphes,2620552,ETE3,293.80541504360735
1.0,1.0,1.0,1.0,1.0,1.0,Limnophyes sp. BIOUG20986-B02,2405035,ETE3,296.4708439540118
1.0,1.0,1.0,1.0,1.0,1.0,Dokdonia sp. SW2173,2615034,ETE3,273.175603011623
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG20768-F10,2349491,ETE3,296.45646398421377
1.0,1.0,1.0,1.0,1.0,1.0,Erebidae sp. sc_03017,1900726,ETE3,285.7273429399356
1.0,1.0,1.0,1.0,1.0,1.0,Echium humile,161689,ETE3,243.30133793409914
1.0,1.0,1.0,1.0,1.0,1.0,Arothron carduus,2562271,ETE3,260.59362094383687
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG32614-E06,2370018,ETE3,300.1066310098395
1.0,1.0,1.0,1.0,1.0,1.0,Ralstonia sp. AB8-16,3035145,ETE3,282.989909988828
1.0,1.0,1.0,1.0,1.0,1.0,Pseudomonas sp. S24309,1323615,ETE3,302.26268502883613
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/California/113/2015(H3N2)),1865717,ETE3,376.75696099177003
1.0,1.0,1.0,1.0,1.0,1.0,Chiliadenus hesperius,557633,ETE3,291.29090695641935
1.0,1.0,1.0,1.0,1.0,1.0,"environmental samples <basidiomycete fungi,suborder Coniophorineae>",2935499,ETE3,340.4221209930256
1.0,1.0,1.0,1.0,1.0,1.0,Helotiales sp. 5 KM-2017,2057399,ETE3,296.75976606085896
1.0,1.0,1.0,1.0,1.0,1.0,Monilia cf. pruinosa sensu Gilman,180977,ETE3,303.3349569886923
1.0,1.0,1.0,1.0,1.0,1.0,Miconia conglomerata,427152,ETE3,284.76791305001825
1.0,1.0,1.0,1.0,1.0,1.0,Aphis sp. BOLD:ACP7809,1864479,ETE3,286.35267389472574
1.0,1.0,1.0,1.0,1.0,1.0,Flavobacteriaceae bacterium Ri1Ps_4676,1359418,ETE3,304.97422302141786
1.0,1.0,1.0,1.0,1.0,1.0,Pantopsalis cheliferoides,2822149,ETE3,295.6971430685371
1.0,1.0,1.0,1.0,1.0,1.0,Dicrocoelium circovirus,3037298,ETE3,291.1174080800265
1.0,1.0,1.0,1.0,1.0,1.0,Paroedura aff. bastardi lineage D,2860717,ETE3,300.8010189514607
1.0,1.0,1.0,1.0,1.0,1.0,Haemadipsa sp. 1739051,2249138,ETE3,291.4842260070145
1.0,1.0,1.0,1.0,1.0,1.0,Elachistidae gen. elachJanzen01 sp. Janzen392,1102612,ETE3,305.24424090981483
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Oklahoma/01/2010(H1N1)),1318400,ETE3,311.03916105348617
1.0,1.0,1.0,1.0,1.0,1.0,Curculionidae sp. SG-BCIOENM-01429,2595837,ETE3,304.3419959722087
1.0,1.0,1.0,1.0,1.0,1.0,Bracoviriform inaniti,36344,ETE3,287.0943750021979
1.0,1.0,1.0,1.0,1.0,1.0,Aphelinidae sp. BIOUG26593-A02,2462953,ETE3,298.93562791403383
1.0,1.0,1.0,1.0,1.0,1.0,Lactobacillaceae bacterium P641,1479576,ETE3,304.9732109066099
1.0,1.0,1.0,1.0,1.0,1.0,Gomphocantharellus,2954818,ETE3,274.8541940236464
1.0,1.0,1.0,1.0,1.0,1.0,Diacamma sp. Dis_Ok01,1486027,ETE3,283.13971299212426
1.0,1.0,1.0,1.0,1.0,1.0,Melanastus,1902568,ETE3,250.9422319708392
1.0,1.0,1.0,1.0,1.0,1.0,Leporinus cylindriformis,3000943,ETE3,296.7173820361495
1.0,1.0,1.0,1.0,1.0,1.0,Formica sp. BIOUG14549-A05,2222806,ETE3,298.8270720234141
1.0,1.0,1.0,1.0,1.0,1.0,Gateway entry vector pENTR207-CATMA2a25540,1943058,ETE3,311.6926329676062
1.0,1.0,1.0,1.0,1.0,1.0,Xylaria sp. E14019e,1420485,ETE3,275.54747299291193
1.0,1.0,1.0,1.0,1.0,1.0,Cyathea fulva,1710901,ETE3,248.38981591165066
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Wisconsin/629-D01102/2009(H1N1)),723700,ETE3,321.41902204602957
1.0,1.0,1.0,1.0,1.0,1.0,Aphanizomenon flos-aquae LMECYA 125,463228,ETE3,302.5602879934013
1.0,1.0,1.0,1.0,1.0,1.0,euascomycete sp. GU3 dH10922,99198,ETE3,300.1790519338101
1.0,1.0,1.0,1.0,1.0,1.0,Blakea watsonii,1277829,ETE3,270.6386720528826
